12:00,"Профессиональный speed-dating
Томми Осе (Insomnia, Норвегия);
Даниэла Фурчич (TodaysArt, Нидерланды);
Томас Думке (CYNETART, Германия);
Сесиль Маэ (Association Electroni[k], Франция);
Сюзанна Нидермайр (musikprotokoll, Австрия);
Нейя Томшич (MoTA, Словения);
Вьестартс Гаилитис (Skaņu mežs, Латвия);
Карен Грземба (Disk/CTM, Германия);
Далия Борше (DAAD, Германия)"
14:30,Перерыв
15:30,"Artist talk: Kazuya Nagaya [JP]
В диалоге с Морисом Джонсом"
16:30,Перерыв
17:30,"Artist talk: Michela Pelusio [IT]
В диалоге с Морисом Джонсом"
18:30,the end